Trudeau	May	Mulcair	Harper
222.581465	172.457526	98.620375	113.503098
222.686326	174.43486	99.473693	113.20335
222.68299	177.347912	102.652428	112.771893
222.371524	177.797408	104.736499	112.447385
222.103045	175.804954	109.583953	109.662173
221.71767	169.66146	112.043656	110.416254
221.321457	167.377877	114.249805	111.020808
221.166477	163.360021	115.155525	113.292714
220.939086	159.625692	80.70066	114.269753
220.812826	158.262433	81.073889	114.449674
220.559333	157.563041	84.259097	114.613141
219.960566	157.243038	85.8926	114.656023
219.71254	156.544591	88.434975	114.74429
219.786622	155.99481	97.526929	114.347098
220.076703	155.143619	97.551919	113.327466
220.472971	154.485668	104.220637	111.469074
220.717956	154.216063	105.460776	110.084894
221.034969	153.425912	106.644206	108.166165
221.772383	153.042615	107.699986	107.530681
222.913995	152.619036	110.337984	107.6451
228.032786	152.582905	111.294309	109.082803
229.757983	152.454975	112.834367	118.025549
230.031311	151.679313	113.983453	120.500215
231.649082	151.718491	116.726319	112.180096
231.690267	151.834775	117.513453	110.181158
232.59544	152.14008	120.522213	106.174689
234.37256	153.229649	122.651983	106.136859
235.544092	153.372162	125.584618	103.853834
236.281816	153.271857	127.166557	103.814889
237.008187	152.907327	128.93534	98.85
237.501592	152.10732	133.820314	98.680598
238.310924	150.807606	135.338291	102.106107
239.403134	149.794479	139.572314	102.083898
240.374352	149.408849	142.973122	76.781219
241.134856	148.708121	144.365987	76.788515
241.147605	148.650945	144.687346	76.840608
240.996177	148.568833	145.876005	76.570717
241.22421	148.587186	146.783291	75.538375
241.338402	148.512431	147.71285	74.197369
241.552357	148.110996	148.579846	74.101042
241.53292	147.832996	149.120382	73.937738
240.699051	147.055512	149.428039	72.466035
240.34879	145.9203	149.93992	72.500662
239.898572	145.575897	150.236798	167.131223
239.356155	145.379063	151.386933	169.362812
239.000679	143.762979	152.523201	173.897683
238.457995	143.630288	153.913882	177.184085
238.003833	142.110361	154.995842	178.73425
237.596399	141.765663	157.05262	181.050237
236.884254	133.962321	160.180678	183.196189
236.221373	126.482787	163.003539	184.395218
235.24318	126.918	163.729842	185.569178
233.756195	132.323554	163.43158	185.673203
231.146285	129.339543	162.63352	186.098157
225.838835	120.754149	160.67243	186.421025
221.424809	120.652358	158.313266	186.008604
217.583135	121.031037	156.795621	185.244668
213.367705	117.330768	155.695953	183.367702
210.541775	117.460873	153.160386	71.688093
208.931625	117.13062	154.416166	71.372878
208.582664	117.008565	148.386435	137.327973
208.331048	119.379718	138.829696	135.63898
208.161307	162.366955	135.465126	132.182006
208.414188	163.786994	134.148547	129.816914
208.2986	161.8758	134.226077	128.270396
208.381542	164.779563	133.795313	126.797064
207.568978	163.210615	133.78916	126.02338
206.131223	163.624269	133.382557	126.337234
203.307775	165.113588	127.534619	127.043959
199.562534	163.978259	127.086458	127.745285
196.97126	170.037746	124.232287	128.934003
194.005217	170.564001	122.957889	131.017307
189.71426	221.154025	120.956217	131.89964
182.54642	200.1365	120.150421	133.515962
173.397562	203.902716	119.424197	134.370765
169.476554	203.201087	118.432194	134.720489
165.480281	201.918166	117.501037	135.157426
161.902547	200.944399	115.858902	134.958318
159.244174	197.365166	114.839709	134.96655
154.374037	193.148335	114.075616	134.734561
150.59467	188.666722	113.403745	134.071672
143.770811	216.483862	113.174027	133.910235
141.359011	215.856155	112.642675	133.749983
141.316279	215.591109	112.29239	133.728073
142.038668	215.516373	111.618234	134.334303
141.300652	216.633932	111.403243	134.851338
140.671444	217.234751	111.119475	135.54675
139.888769	217.00906	111.12883	136.347943
139.177825	217.192294	111.374347	136.859542
139.250359	216.577869	111.729686	137.717357
139.541864	215.280406	111.960142	138.427715
138.064674	213.638	112.283672	138.908091
136.202338	210.949376	112.334027	139.136891
134.53914	208.673799	112.446103	139.259701
132.950662	206.011605	112.544516	139.348451
129.78135	202.840608	112.460036	139.597305
128.766356	200.033632	112.673934	139.980108
127.653263	196.291102	112.725416	140.267474
127.060012	190.323374	112.841948	140.395431
125.801235	189.414855	112.940219	140.326012
123.453536	189.226844	113.03575	140.075515
120.725581	242.022762	113.022423	139.902834
117.516831	237.709333	112.982833	139.737699
115.283304	238.206518	112.706208	139.839666
109.095438	239.428542	107.794231	140.073196
108.522714	240.008245	105.611985	140.545581
106.006892	240.718239	99.005234	141.343889
105.541276	239.975065	98.400712	142.04112
103.080178	239.44464	85.954324	142.502888
102.444544	238.825206	86.023723	143.699383
99.727806	238.328989	83.632198	144.711958
98.909601	238.213148	83.702318	145.219845
99.48154	238.059268	82.721071	145.932093
94.055627	238.0456	82.394051	146.305098
93.623288	238.087643	82.365269	146.667357
90.983143	238.112224	82.314727	146.708728
90.774359	238.198435	82.346788	146.852806
175.477211	238.259455	82.589144	147.219096
167.222528	238.2165	82.685133	147.329043
168.19649	238.231783	83.356609	147.308693
168.690037	238.155428	84.420154	147.200396
170.923619	237.934821	85.045853	147.144108
174.519665	237.681429	86.478955	146.954149
178.238819	237.258708	86.67236	146.833617
180.931701	236.759139	89.082102	146.595316
182.164392	236.253759	90.563201	146.528614
182.725288	235.386411	97.201968	146.663784
182.617166	234.540657	97.329923	147.50376
182.307261	233.559273	90.93595	148.2958
182.058477	232.374922	91.369291	148.226351
181.885078	230.887555	91.312181	148.260677
182.313316	228.648337	91.101345	148.185798
184.244337	225.755709	91.22716	148.49926
192.942004	220.756585	91.09345	148.001516
156.806887	215.533207	91.122898	147.800051
151.134578	213.354582	91.937344	147.881341
177.110334	212.436312	91.983492	148.442259
178.621668	211.47542	92.853422	149.879019
182.109929	210.973564	92.930315	150.721568
200.877561	209.624929	93.578734	153.198242
204.302441	208.648833	93.859697	155.545674
204.897954	207.743479	95.470275	155.858678
204.537047	205.632861	95.958871	155.896546
204.246931	202.864358	98.186548	155.767415
201.031488	199.409123	98.69823	154.288632
197.079588	196.194717	100.856696	154.851366
193.165017	194.243548	102.343037	154.338644
187.791105	191.909702	103.118347	151.670321
181.554091	188.403248	106.291128	157.296474
174.390819	183.937775	107.051035	158.110052
168.704218	179.527875	111.527557	145.285913
165.585616	176.480109	112.880858	142.910192
161.31467	174.671967	116.044771	142.321886
153.542441	172.359451	120.544046	139.364657
150.964566	169.749208	124.571709	139.23089
118.775098	166.702462	126.227537	138.849854
121.314384	160.764291	128.664188	135.255715
123.247108	160.19425	130.278379	134.59413
130.081891	162.089534	131.484344	131.535029
137.340944	164.54254	133.634023	131.504269
139.000104	168.563416	136.356443	133.898155
142.569152	169.162886	139.191865	137.088376
144.386115	169.270609	141.059028	141.117006
145.267553	171.739704	142.922882	145.643604
145.708921	171.920993	143.732185	148.867749
148.321236	172.174677	143.853122	151.872128
149.086137	173.619303	143.71595	155.846098
150.819376	172.167546	143.275224	160.004095
152.827299	171.974834	142.84449	162.997347
153.924827	171.531024	141.468154	164.155937
154.231492	214.587526	139.966096	163.593532
154.701099	201.946152	139.254268	161.107093
153.580936	197.958167	137.430939	160.062049
151.718018	197.025587	134.984503	158.224584
149.20932	195.268179	123.335373	158.400159
145.6459	193.136108	121.844161	158.33879
142.89713	191.238632	113.798049	153.72247
141.672497	189.185948	114.800463	146.32881
139.790706	187.473909	165.465218	137.796391
138.035666	185.36593	143.309618	121.119047
134.94223	183.460651	143.116546	120.922099
133.182733	181.992849	141.134674	120.969941
132.262521	180.846981	138.518029	123.291987
130.438328	180.127241	136.622915	129.606305
102.147614	179.728354	135.699071	141.333417
101.869041	179.765357	134.229952	150.845153
138.599914	179.333248	132.503288	153.541063
136.084701	179.189995	130.737547	152.919714
131.573089	180.046739	129.036226	153.401685
130.433758	178.81573	128.14049	152.404678
130.547354	180.322043	126.910409	151.154689
127.769288	179.641389	126.02485	150.609775
124.918812	179.319129	125.578632	148.669273
121.581692	179.674594	125.35153	146.892224
119.594284	179.559459	125.195442	145.658947
118.153624	180.137782	125.087728	144.553123
115.867806	180.776161	125.103871	142.229403
115.060884	181.563271	124.982075	141.095942
114.596185	182.257529	125.48266	140.876408
114.567597	183.1189	126.160306	141.004638
114.675465	183.769964	126.992296	141.446515
117.835089	184.297191	127.764733	141.930516
121.547304	185.090004	128.237141	142.340613
123.311086	186.004187	128.532579	143.229677
131.065833	187.040988	128.165711	144.22436
135.840186	188.100824	127.74069	144.691803
139.511399	189.162262	127.499424	145.448526
145.524833	190.342622	126.861705	145.948196
154.476254	191.301224	119.835644	145.761404
162.878294	191.994975	120.340024	145.491772
171.627599	192.614495	160.941364	143.676923
173.200499	193.102151	140.259792	142.779608
183.901116	193.340148	137.824446	143.352724
189.21491	193.516707	137.423434	144.709075
195.797888	193.392043	135.459848	146.302481
202.029267	193.040128	134.378895	146.955879
207.101996	192.405804	131.239915	147.194592
212.827507	191.553976	130.511775	147.615863
217.015274	190.768126	122.115501	148.11482
221.487839	189.957841	122.357483	148.316998
225.334332	189.190204	122.000695	148.344009
228.023731	188.335276	121.715006	147.830872
230.80604	187.384256	120.383612	147.026503
233.061035	186.340958	119.814886	146.451993
234.40057	185.13243	118.502763	146.022403
235.048217	184.005627	117.759916	145.180839
234.171121	182.3177	117.020216	144.304474
233.160955	180.307181	116.400997	143.316677
231.980006	178.154797	116.214196	141.519375
231.231356	166.909979	116.144348	140.292031
231.889854	171.979622	116.100433	139.412302
235.317325	170.079042	116.135322	138.232307
243.838733	172.832031	116.370927	139.179506
251.104407	163.650298	116.697957	121.47837
258.345243	161.639945	116.794168	120.587617
262.739373	161.231628	116.768212	119.510267
264.174859	161.100249	116.040311	122.186791
267.239884	157.401694	115.458995	122.195551
269.495545	153.434229	114.603734	126.27967
270.618286	152.811062	113.68383	127.54704
272.138069	149.928145	112.764656	129.205679
273.014682	145.298375	110.956476	128.604443
273.70291	144.504779	109.989481	128.619295
272.772322	137.874182	107.329158	126.163909
271.871594	138.164207	105.784271	124.554331
270.596344	137.679589	102.547572	123.606373
268.6041	133.701042	100.527394	120.192464
268.060385	133.571304	97.173118	116.313965
266.739372	128.292997	95.004706	107.75037
265.593517	130.393704	93.284384	108.234266
264.513933	130.682397	91.301068	112.646409
263.119971	209.836531	90.072297	111.747201
261.035985	163.452085	89.932135	109.88196
257.642388	162.427402	93.35066	108.055218
256.910836	162.487369	94.133216	105.877283
256.869797	160.12387	94.491395	104.699504
255.681571	156.183642	96.251283	103.416711
254.595761	154.518168	94.258607	102.761506
250.443378	154.36819	94.794679	102.040776
239.86338	153.975825	94.065597	101.431911
238.201862	153.948103	94.822648	101.552785
234.358145	153.78443	95.375463	101.71906
231.087593	153.539004	91.96529	102.198105
224.239737	153.389095	92.744217	106.214355
212.310366	153.385245	89.2233	106.536486
139.886424	153.273751	89.290523	104.569215
142.334569	153.446137	86.983036	104.53462
144.079594	153.431019	87.08433	102.412014
145.501486	153.616567	86.514578	102.104018
148.66967	153.999716	85.471351	98.80392
154.435493	154.276665	84.716528	98.386947
160.894202	155.160315	84.495856	96.269635
164.958719	159.132911	84.565527	96.011998
168.482654	158.965177	84.484766	95.631267
170.894698	159.795584	84.454725	95.609981
173.475955	160.574841	84.347446	93.785125
179.064955	161.145391	84.466539	93.468086
186.26395	160.733525	84.54648	91.803215
191.746019	160.273971	85.000002	90.229487
199.408813	160.847558	85.077646	89.32485
204.107359	158.615925	85.807951	87.810778
207.218514	205.556198	86.208077	87.740887
213.291602	205.644098	86.948	87.487897
217.4102	205.539636	87.412172	87.490102
220.818633	205.082507	87.508599	87.313968
222.903704	204.22385	86.951492	86.342596
223.73111	202.718724	86.810112	85.021721
223.951061	200.766821	85.993042	107.026148
221.86642	198.823637	85.70609	105.05839
219.458632	197.35394	85.246561	105.04944
217.739818	195.770841	85.183763	105.21283
211.420874	193.787459	85.206427	105.343065
210.935061	191.860951	85.692766	107.607596
211.013034	189.951314	85.741049	108.777336
248.095764	188.340636	86.497915	110.429344
238.273072	186.833847	86.725372	111.544011
232.036492	185.615112	87.740813	114.236785
227.3143	184.498088	88.070462	115.602172
225.551506	183.300526	88.027653	117.668093
223.752195	181.711783	88.929123	119.391789
222.519685	180.494276	88.37284	120.534522
221.39196	179.811773	89.049141	122.620374
219.411191	179.450426	89.253488	123.792709
217.573822	179.20473	79.012732	125.240866
217.237095	179.185506	82.286221	126.075956
218.208495	179.389377	85.802052	127.498214
219.421231	179.660479	85.044455	129.084163
220.275394	179.516759	84.972505	131.623512
221.337904	179.096339	77.693623	132.59997
221.539323	178.309169	78.474651	133.598603
222.17136	177.276013	78.705996	134.217732
223.249239	176.264442	78.512495	134.710883
224.357435	175.005625	78.943314	135.906657
225.489247	173.582139	79.937874	138.736393
226.317394	171.837263	81.141293	142.169464
226.784501	164.092911	82.247397	143.568397
227.407788	162.016615	83.762917	146.646986
228.033236	161.873252	84.618277	150.243799
228.55679	164.463491	86.901511	152.54853
229.124844	168.736843	87.733274	154.424362
229.516297	171.131703	88.569229	157.662293
229.63515	170.548607	89.022396	160.81664
229.616772	169.795037	89.37164	163.410375
229.188932	168.769303	90.884367	165.679228
228.117673	168.00298	91.436806	167.981799
224.264957	166.775659	93.099185	170.549643
211.852968	165.389425	93.391734	172.863228
208.626924	163.706665	94.397292	174.796471
218.860359	160.975365	94.625951	175.257321
237.998565	159.573142	94.959487	174.52583
247.234072	158.302694	95.017326	173.980861
249.971915	157.093067	94.506031	172.773864
248.708616	155.744728	93.936564	171.44672
248.217142	153.816312	92.292532	169.732581
247.157013	152.546103	91.171928	167.323883
246.296765	149.937664	90.284236	165.1111
246.407496	147.527788	88.868076	162.455044
246.71173	147.337078	87.982	160.43806
247.020064	147.426822	87.162749	158.768772
247.049965	146.749712	87.678925	158.589071
246.423667	145.736572	82.820265	159.086416
245.779338	145.278112	82.784123	159.385166
246.934766	144.663583	78.290182	159.203919
247.884402	143.967445	77.770523	158.917841
247.509258	142.996852	76.578126	159.24471
246.822299	142.289589	76.117197	160.623726
246.269036	142.354302	75.416908	160.836812
246.138674	143.517576	73.217051	160.138734
245.608337	148.342872	73.431072	159.239667
245.146196	149.962241	73.843327	157.15231
244.724549	148.376113	75.253011	155.496531
244.461761	148.424432	75.587416	154.078255
244.604689	148.787732	76.616799	152.641108
243.700376	148.79681	76.836335	150.591008
242.093922	149.919336	76.711231	149.064252
240.54579	150.210883	76.579657	148.163689
238.62575	149.665323	75.822917	147.815178
236.33373	149.293603	77.363478	147.753779
233.3837	148.38229	75.588032	148.093095
230.034948	148.404068	75.262548	148.603109
227.476556	149.850118	73.626866	148.823061
224.699902	151.57051	112.681779	148.593048
220.894174	155.138534	112.723966	148.109393
213.029137	157.656845	93.602476	147.06708
193.574139	161.006238	93.864269	146.358817
180.894191	163.633079	89.850783	145.954605
177.721132	167.537369	90.017181	145.624248
177.577607	170.507143	88.805758	145.52615
175.171065	175.456565	88.320108	145.182064
170.440489	179.960223	86.003055	144.500938
165.407182	186.383951	84.902285	143.815763
162.902331	195.611944	81.944267	143.02996
159.849083	206.566402	81.306631	141.834355
155.110564	212.505069	81.230232	139.821893
148.101496	213.9329	80.729832	137.590131
143.367973	215.730123	80.367942	136.701857
141.611435	222.37078	80.033761	133.088539
139.573867	227.176328	80.037498	128.242796
138.265235	231.659084	80.210653	118.718545
136.982405	234.864558	80.470349	152.122758
135.481954	238.905022	80.606125	142.178358
134.64554	246.271662	80.946395	142.423658
134.187606	251.535796	81.213657	143.020545
133.940817	255.809376	81.399669	142.070042
133.485999	259.556177	81.243233	142.345519
133.357124	265.044721	81.242008	142.37604
133.121934	268.115854	81.034889	142.168625
132.73841	270.95996	81.213029	142.481602
132.547918	273.824854	81.567427	142.28547
132.357397	277.89623	81.49906	141.868941
132.015217	281.115343	80.329637	141.15597
131.567266	283.605524	80.274639	140.556854
131.091129	286.32228	81.360645	139.999618
130.135493	288.107114	81.708923	138.738227
129.363114	291.326051	83.545484	137.211215
128.74057	292.594116	84.098757	133.988334
127.682956	293.968235	84.607425	134.019551
125.64832	294.292711	84.208014	134.831612
125.662216	294.161773	83.846067	134.576914
146.712156	293.965346	82.189128	133.499305
148.369862	292.8417	81.489366	131.983127
138.049552	291.290166	79.40442	131.517869
136.174224	289.494821	78.844938	130.715995
135.574457	286.459756	67.83269	141.050333
129.830398	285.727298	69.024558	141.509931
127.341775	284.620034	68.721447	142.863777
125.12921	286.55527	67.477195	143.98964
122.692318	286.080721	76.938063	145.131581
121.522763	288.605661	77.199659	145.496341
119.219409	290.344833	79.279897	145.390666
117.543582	199.405282	81.722271	145.011784
117.373689	191.409196	81.824607	144.416815
116.709865	189.308407	85.942382	142.165053
115.890365	185.476801	85.974222	139.026912
115.606224	178.298258	89.366977	137.515193
115.214689	172.006307	89.454721	136.003661
115.162412	167.407434	89.410463	133.638992
114.946334	165.004699	89.247633	131.648769
115.0458	162.336024	88.656141	129.231524
114.768581	160.495343	88.243214	127.336517
114.788737	159.939278	87.865624	125.630726
114.669031	160.045222	88.336814	124.146989
114.525253	159.453528	88.263925	113.663828
114.187154	158.278592	88.746956	149.916951
113.708341	157.199286	88.787644	118.392385
112.807827	155.197079	87.781423	120.770429
112.191306	152.397168	87.244021	120.489923
111.183529	152.060512	85.312553	120.869551
110.51191	143.909143	83.007508	123.655432
109.494024	145.458926	82.19756	124.355202
108.445635	144.208208	80.265495	125.134343
107.204878	144.6242	80.693574	125.914661
105.027453	143.699364	82.152299	126.532987
104.007933	142.530111	82.371161	127.303994
103.332497	142.426902	82.586158	131.010573
103.517388	142.37471	82.787159	133.49791
103.185227	142.25054	82.717651	134.774447
103.799117	142.017659	82.627339	134.648062
104.729609	141.454698	82.793786	134.100231
106.365599	141.047528	83.311939	135.737193
107.858645	140.634522	83.404607	139.10994
110.45395	140.967093	83.996244	143.554948
111.916468	141.25663	85.361882	144.514659
113.987922	139.447185	87.255075	145.071217
115.269995	133.114759	82.927321	144.925853
114.408231	164.812118	83.064574	144.577525
116.231668	162.436593	83.276672	144.526418
115.319171	160.865342	83.371437	144.433697
117.550904	155.6849	83.490757	145.615022
120.072452	153.01301	83.378044	147.254049
84.641127	148.789801	83.413832	147.900274
84.803752	146.67102	83.452211	148.044887
62.244563	146.429408	83.475529	143.344345
62.222148	147.035314	83.669368	138.816785
128.545411	147.733118	84.028469	138.029928
128.146409	147.283842	84.368968	138.029413
127.827396	147.031912	84.999328	138.143685
128.720457	146.740627	85.136457	138.684287
129.739302	147.627092	86.152193	139.369955
130.462252	147.841574	86.199366	139.673703
131.085469	194.969656	86.403782	140.246596
131.075707	199.614256	86.407772	140.59296
131.380864	203.276435	86.374256	140.810448
131.346553	203.335558	86.333246	140.796237
131.25155	205.845744	86.344814	140.284474
131.397621	206.100634	86.191783	136.11838
131.972865	207.895617	86.048409	135.713685
132.980212	209.560184	84.731502	133.754879
133.68177	209.285627	84.701463	132.392231
134.568093	209.713334	82.796701	127.042675
135.916228	210.22996	82.545507	121.805532
136.801828	211.348328	82.488995	120.320116
137.684124	213.052705	80.75021	116.769017
138.514725	214.719798	80.195377	110.614401
139.107981	214.924167	76.686262	110.374955
139.885274	215.078973	76.285836	107.998379
141.191903	215.435221	76.263054	109.063347
141.963335	214.983741	76.263795	116.11089
142.282595	215.598339	75.30914	116.192251
141.853851	216.083425	74.533406	116.431137
140.971533	216.387795	73.88355	120.646896
139.702567	215.581832	72.823416	122.699838
231.013502	214.434042	71.40172	123.099922
228.163865	212.708815	70.55871	128.492833
226.034141	209.851095	70.179005	132.339872
229.26313	207.888892	74.011656	135.461006
231.254116	205.655462	74.537021	136.866833
232.534341	201.903385	74.777232	135.776853
233.776495	196.164215	66.571029	134.922665
235.350158	188.54949	67.533645	134.056703
235.609611	185.11135	67.337731	132.906989
171.634138	183.647658	66.004052	131.831365
171.845525	180.895115	65.396121	130.876584
172.776675	176.747174	65.460726	130.826285
175.216661	175.527947	65.40532	130.76568
173.492574	168.024477	64.234823	130.933291
140.00421	210.382388	65.472289	132.270086
140.784362	210.017875	65.435609	132.468054
159.370839	210.455949	65.435946	131.834498
155.92509	211.570311	65.333745	132.431664
154.922744	212.487553	63.654478	129.222233
154.272588	208.393946	63.574121	120.469134
152.054818	208.562814	63.529691	121.634725
149.852995	171.259955	94.982873	122.342078
148.504027	177.275416	94.799329	122.096942
147.260652	178.645893	108.77431	121.250525
145.954876	178.618492	108.508814	121.786364
144.736211	178.146683	108.566411	123.172121
143.958648	178.41628	108.281147	123.590388
143.255545	176.961432	107.80157	124.015887
142.024904	175.808922	107.473787	124.267373
141.451347	175.860689	104.123398	125.548946
141.014252	175.816678	103.884388	127.335988
140.882652	176.0032	103.356074	127.630109
141.019864	175.911458	100.672238	128.199952
141.366484	175.562826	95.557388	127.117126
141.613299	175.321992	96.216968	126.350256
142.341449	174.879013	101.500367	125.218286
142.502739	174.49604	102.735421	123.955141
142.454191	174.224988	105.841525	122.64322
142.426357	173.661272	106.945518	121.429311
142.049199	172.468713	108.162749	119.982537
141.785069	170.566947	109.251487	118.689117
141.697131	166.327114	110.879723	117.932821
140.538563	161.161411	112.497971	117.572793
139.292058	161.954423	115.459151	117.767622
137.139305	165.763854	117.607337	118.498419
137.356851	165.434761	118.54189	118.880705
139.02841	165.630678	120.477443	119.888803
140.547614	165.430788	122.949738	121.067078
142.338994	165.919946	123.377873	122.039357
143.132939	165.752297	123.817215	124.757131
143.361953	165.74639	123.944883	129.590746
143.504595	176.814479	124.286031	131.896994
143.330294	176.529119	124.43218	132.391754
143.632898	176.644738	123.841992	131.886665
143.621674	177.41021	118.555098	130.84615
143.493451	177.755023	106.303766	130.515931
142.882084	180.173187	106.171189	129.708443
141.159464	181.253221	112.177782	128.510771
139.323108	181.685408	108.476144	128.221874
271.581641	181.125934	104.174933	128.299327
273.546419	180.436942	135.448405	127.924694
259.656769	180.13246	136.92839	128.099996
248.375946	179.844138	139.037851	128.468747
232.11915	179.570594	139.796667	128.632999
262.866436	179.402253	140.779931	128.884995
273.870601	179.229841	141.033556	128.933454
148.493936	179.254497	141.544883	128.88031
150.39524	179.297238	142.319371	128.90276
154.218839	179.691767	143.227235	128.669686
153.518187	180.505282	144.285904	128.587476
153.187131	180.493126	144.827016	128.827411
153.383836	180.002456	145.380314	128.685161
152.425712	179.364237	146.049387	129.133994
150.86257	178.641898	146.693924	129.136797
150.047464	177.572721	147.278476	128.574052
149.642386	175.962373	148.340912	128.248162
148.682451	174.235402	149.179877	127.593259
149.204626	171.929275	149.895471	126.539685
149.960034	169.932552	151.235625	126.179325
150.382224	167.901446	153.315779	126.052941
152.041421	166.67593	154.73619	114.770397
153.838188	165.22393	156.423106	113.507669
154.90249	164.072014	158.220736	113.00551
155.731397	163.007616	160.227767	118.033475
156.810551	162.523341	161.154411	118.903266
157.627931	162.318976	161.706546	117.503974
158.6568	162.249869	162.473956	116.004595
159.321411	162.082081	163.600456	113.317194
160.14699	160.908947	164.99156	112.995913
161.437656	158.994291	165.857473	112.808978
164.891822	155.747465	166.369527	112.283787
171.665586	152.736141	166.557048	111.821926
169.619705	148.551509	166.419898	108.434163
171.206145	150.708125	166.443875	108.774528
172.230785	151.68725	165.222176	109.418984
172.287911	152.010093	161.824518	109.148708
174.943173	152.537397	153.334174	108.890368
178.841153	151.713216	149.742333	108.217489
182.67296	151.690244	148.725141	106.549952
184.69972	151.698624	143.852476	105.382565
188.124037	151.710744	138.147496	104.592701
192.96994	151.650741	134.606745	103.284585
198.060797	151.776231	187.337487	102.450251
201.72844	151.80785	141.600437	100.637267
205.094345	152.469035	148.87002	99.753703
209.010972	153.371973	147.335916	97.881739
212.52284	153.857509	145.26902	96.305812
216.229888	153.820024	144.488357	94.039058
219.499302	153.577242	141.237209	92.565826
222.205503	153.659568	136.454762	127.167716
224.524334	153.450348	134.690197	127.031092
226.313165	153.8339	133.345872	96.948156
229.162987	154.392402	133.00651	97.101106
236.342755	154.072557	132.466416	98.261196
245.167219	155.676688	131.772337	98.615536
248.203639	156.168765	131.838374	98.046026
250.996041	156.055869	130.631772	97.972086
252.875914	157.393225	129.728316	96.55323
256.212207	154.846925	122.491973	96.416937
257.440251	153.593433	122.613812	94.734416
258.559508	152.453321	123.082502	94.526359
262.741015	150.395389	122.987368	93.764115
263.901812	148.201134	123.049377	93.675163
265.847531	151.704068	123.139723	94.034654
267.183778	152.698394	123.714839	94.0585
266.705895	153.25677	124.561689	94.113004
266.306834	155.125117	126.54245	94.05787
264.766778	154.391088	134.008938	93.547778
261.378193	164.323741	135.330516	93.642477
255.948599	162.86448	137.634122	93.807337
249.871197	163.500448	140.50512	94.15749
243.533115	161.246127	143.150399	94.487428
235.308441	165.203671	146.294259	93.290301
229.829592	161.491914	150.151058	93.007565
226.810804	160.687922	152.752327	91.470872
224.975419	160.410034	155.315305	91.223508
218.540145	158.628722	157.884179	89.645484
218.17827	158.749301	159.746421	89.451436
217.718313	158.39786	161.393759	88.507867
211.033777	158.234932	162.683489	88.383462
208.155473	158.264448	163.7382	88.240707
203.156294	157.874296	164.674528	88.169244
202.956829	157.497336	165.408468	88.033153
206.885368	156.962429	166.244385	87.834627
211.829614	156.628423	166.77647	87.417807
218.545996	155.844073	167.028835	85.018614
227.663135	154.663654	167.836347	84.813272
232.395129	152.647848	169.136881	83.859008
234.673099	151.726192	170.197979	84.527373
238.289551	149.00156	171.422158	85.042084
238.65573	146.69664	172.211901	84.795884
238.551844	144.441656	172.499607	84.643963
237.523228	144.453599	172.320175	83.725795
233.962665	144.09526	171.649597	83.615378
225.589754	158.587172	170.479836	83.10043
218.649416	155.30723	169.153648	84.505838
210.105651	167.736551	166.641268	85.222569
204.657666	149.202562	162.987572	85.311935
198.697117	149.47721	150.30629	85.323496
193.572995	150.51625	156.362596	85.356578
190.392367	149.053052	156.077792	85.491742
186.796558	148.439598	149.473516	85.75986
184.714063	145.703843	150.503367	85.705612
183.885017	142.609841	149.722403	85.713054
183.934166	138.651453	147.235055	84.99848
183.796012	138.342847	144.532047	84.730609
182.885383	139.260399	138.643149	83.63031
180.932426	140.472376	134.880009	85.925294
176.938459	141.690408	135.344325	87.47533
173.295	142.13495	153.123293	87.047598
173.304441	142.277675	186.386639	86.923186
172.639877	141.643269	180.795929	87.316577
171.327917	141.158647	169.841656	87.531725
170.052478	140.624527	167.254834	88.674491
168.59219	140.226535	167.156546	88.810332
167.281721	139.442281	166.986491	88.602971
166.999948	139.728012	167.602628	88.58141
166.831835	129.074541	168.436211	88.595624
166.632223	141.550988	168.34954	87.890479
166.256329	146.875113	168.002103	87.665233
165.492206	147.39346	167.789464	86.800554
164.6207	144.670978	167.406955	86.62126
163.214861	144.983706	167.124753	85.902278
161.209828	147.590566	166.61393	85.523208
159.453422	145.281866	165.757199	85.197535
157.872909	145.156815	165.019504	85.061727
157.039826	145.048833	164.473542	84.582359
156.575506	144.819128	164.094579	84.372756
151.187273	140.037484	163.785938	84.317614
131.776813	140.091762	163.529169	83.142204
130.264462	140.486327	163.168389	83.910202
128.773017	137.5202	162.605141	85.61654
127.956648	142.978043	161.779447	87.007227
128.639093	144.719618	160.958004	87.039571
138.228719	142.383015	160.328979	86.369939
143.876559	146.680214	160.151916	86.161727
147.531486	146.972643	160.035543	85.215006
148.123614	145.552617	159.75476	84.73276
147.788896	149.333517	159.494079	84.254832
147.75399	147.804431	159.12278	83.097952
146.871421	146.70629	158.639233	81.275368
145.287575	146.021334	158.198299	81.213283
143.727388	141.697671	157.772673	81.158665
142.115278	139.175507	157.384263	111.571396
140.527067	138.970594	156.883589	111.251625
139.47066	138.854475	156.779785	100.05545
138.418445	136.548255	156.813822	99.570289
137.739566	138.200949	157.152148	94.247569
136.174077	145.153019	157.481283	94.164244
133.973948	147.558331	158.399102	94.075217
133.154987	143.84672	159.303143	89.297329
132.293547	148.662733	159.660845	88.653502
139.963271	149.999409	159.713476	88.529368
146.025814	144.941213	158.78668	85.860921
147.820106	144.739698	156.761567	85.625282
152.20821	144.419318	153.655755	84.945961
153.476503	142.968535	150.978426	82.910027
